,Date,Price
554,01/19/2023,$135.27
555,01/18/2023,$135.21
556,01/17/2023,$135.94
557,01/13/2023,$134.76
558,01/12/2023,$133.41
559,01/11/2023,$133.49
560,01/10/2023,$130.73
561,01/09/2023,$130.15
562,01/06/2023,$129.62
563,01/05/2023,$125.02
564,01/04/2023,$126.36
565,01/03/2023,$125.07
566,12/30/2022,$129.93
567,12/29/2022,$129.61
568,12/28/2022,$126.04
569,12/27/2022,$130.03
570,12/23/2022,$131.86
571,12/22/2022,$132.23
572,12/21/2022,$135.45
573,12/20/2022,$132.30
574,12/19/2022,$132.37
575,12/16/2022,$134.51
576,12/15/2022,$136.50
577,12/14/2022,$143.21
578,12/13/2022,$145.47
579,12/12/2022,$144.49
580,12/09/2022,$142.16
581,12/08/2022,$142.65
582,12/07/2022,$140.94
583,12/06/2022,$142.91
584,12/05/2022,$146.63
585,12/02/2022,$147.81
586,12/01/2022,$148.31
587,11/30/2022,$148.03
588,11/29/2022,$141.17
589,11/28/2022,$144.22
590,11/25/2022,$148.11
591,11/23/2022,$151.07
592,11/22/2022,$150.18
593,11/21/2022,$148.01
594,11/18/2022,$151.29
595,11/17/2022,$150.72
596,11/16/2022,$148.79
597,11/15/2022,$150.04
598,11/14/2022,$148.28
599,11/11/2022,$149.70
600,11/10/2022,$146.87
601,11/09/2022,$134.87
602,11/08/2022,$139.50
603,11/07/2022,$138.92
604,11/04/2022,$138.38
605,11/03/2022,$138.88
606,11/02/2022,$145.03
607,11/01/2022,$150.65
608,10/31/2022,$153.34
609,10/28/2022,$155.74
610,10/27/2022,$144.80
611,10/26/2022,$149.35
612,10/25/2022,$152.34
613,10/24/2022,$149.45
614,10/21/2022,$147.27
615,10/20/2022,$143.39
616,10/19/2022,$143.86
617,10/18/2022,$143.75
618,10/17/2022,$142.41
619,10/14/2022,$138.38
620,10/13/2022,$142.99
621,10/12/2022,$138.34
622,10/11/2022,$138.98
623,10/10/2022,$140.42
624,10/07/2022,$140.09
625,10/06/2022,$145.43
626,10/05/2022,$146.40
627,10/04/2022,$146.10
628,10/03/2022,$142.45
629,09/30/2022,$138.20
630,09/29/2022,$142.48
631,09/28/2022,$149.84
632,09/27/2022,$151.76
633,09/26/2022,$150.77
634,09/23/2022,$150.43
635,09/22/2022,$152.74
636,09/21/2022,$153.72
637,09/20/2022,$156.90
638,09/19/2022,$154.48
639,09/16/2022,$150.70
640,09/15/2022,$152.37
641,09/14/2022,$155.31
642,09/13/2022,$153.84
643,09/12/2022,$163.43
644,09/09/2022,$157.37
645,09/08/2022,$154.46
646,09/07/2022,$155.96
647,09/06/2022,$154.53
648,09/02/2022,$155.81
649,09/01/2022,$157.96
650,08/31/2022,$157.22
651,08/30/2022,$158.91
652,08/29/2022,$161.38
653,08/26/2022,$163.62
654,08/25/2022,$170.03
655,08/24/2022,$167.53
656,08/23/2022,$167.23
657,08/22/2022,$167.57
658,08/19/2022,$171.52
659,08/18/2022,$174.15
660,08/17/2022,$174.55
661,08/16/2022,$173.03
662,08/15/2022,$173.19
663,08/12/2022,$172.10
664,08/11/2022,$168.49
665,08/10/2022,$169.24
666,08/09/2022,$164.92
667,08/08/2022,$164.87
668,08/05/2022,$165.35
669,08/04/2022,$165.81
670,08/03/2022,$166.13
671,08/02/2022,$160.01
672,08/01/2022,$161.51
673,07/29/2022,$162.51
674,07/28/2022,$157.35
675,07/27/2022,$156.79
676,07/26/2022,$151.60
677,07/25/2022,$152.95
678,07/22/2022,$154.09
679,07/21/2022,$155.35
680,07/20/2022,$153.04
681,07/19/2022,$151.00
682,07/18/2022,$147.07
683,07/15/2022,$150.17
684,07/14/2022,$148.47
685,07/13/2022,$145.49
686,07/12/2022,$145.86
687,07/11/2022,$144.87
688,07/08/2022,$147.04
689,07/07/2022,$146.35
690,07/06/2022,$142.92
691,07/05/2022,$141.56
692,07/01/2022,$138.93
693,06/30/2022,$136.72
694,06/29/2022,$139.23
695,06/28/2022,$137.44
696,06/27/2022,$141.66
697,06/24/2022,$141.66
698,06/23/2022,$138.27
699,06/22/2022,$135.35
700,06/21/2022,$135.87
701,06/17/2022,$131.56
702,06/16/2022,$130.06
703,06/15/2022,$135.43
704,06/14/2022,$132.76
705,06/13/2022,$131.88
706,06/10/2022,$137.13
707,06/09/2022,$142.64
708,06/08/2022,$147.96
709,06/07/2022,$148.71
710,06/06/2022,$146.14
711,06/03/2022,$145.38
712,06/02/2022,$151.21
713,06/01/2022,$148.71
714,05/31/2022,$148.84
715,05/27/2022,$149.64
716,05/26/2022,$143.78
717,05/25/2022,$140.52
718,05/24/2022,$140.36
719,05/23/2022,$143.11
720,05/20/2022,$137.59
721,05/19/2022,$137.35
722,05/18/2022,$140.82
723,05/17/2022,$149.24
724,05/16/2022,$145.54
725,05/13/2022,$147.11
726,05/12/2022,$142.56
727,05/11/2022,$146.50
728,05/10/2022,$154.51
729,05/09/2022,$152.06
730,05/06/2022,$157.28
731,05/05/2022,$156.77
732,05/04/2022,$166.02
733,05/03/2022,$159.48
734,05/02/2022,$157.96
735,04/29/2022,$157.65
736,04/28/2022,$163.64
737,04/27/2022,$156.57
738,04/26/2022,$156.80
739,04/25/2022,$162.88
740,04/22/2022,$161.79
741,04/21/2022,$166.42
742,04/20/2022,$167.23
743,04/19/2022,$167.40
744,04/18/2022,$165.07
745,04/14/2022,$165.29
746,04/13/2022,$170.40
747,04/12/2022,$167.66
748,04/11/2022,$165.75
749,04/08/2022,$170.09
750,04/07/2022,$172.14
751,04/06/2022,$171.83
752,04/05/2022,$175.06
753,04/04/2022,$178.44
754,04/01/2022,$174.31
755,03/31/2022,$174.61
756,03/30/2022,$177.77
757,03/29/2022,$178.96
758,03/28/2022,$175.60
759,03/25/2022,$174.72
760,03/24/2022,$174.07
761,03/23/2022,$170.21
762,03/22/2022,$168.82
763,03/21/2022,$165.38
764,03/18/2022,$163.98
765,03/17/2022,$160.62
766,03/16/2022,$159.59
767,03/15/2022,$155.09
768,03/14/2022,$150.62
769,03/11/2022,$154.73
770,03/10/2022,$158.52
771,03/09/2022,$162.95
772,03/08/2022,$157.44
773,03/07/2022,$159.30
774,03/04/2022,$163.17
775,03/03/2022,$166.23
776,03/02/2022,$166.56
777,03/01/2022,$163.20
778,02/28/2022,$165.12
779,02/25/2022,$164.85
780,02/24/2022,$162.74
781,02/23/2022,$160.07
782,02/22/2022,$164.32
783,02/18/2022,$167.30
784,02/17/2022,$168.88
785,02/16/2022,$172.55
786,02/15/2022,$172.79
787,02/14/2022,$168.88
788,02/11/2022,$168.64
789,02/10/2022,$172.12
790,02/09/2022,$176.28
