,Date,Price
770,03/10/2022,$356.77
771,03/09/2022,$358.79
772,03/08/2022,$341.76
773,03/07/2022,$350.26
774,03/04/2022,$361.73
775,03/03/2022,$368.07
776,03/02/2022,$380.03
777,03/01/2022,$386.24
778,02/28/2022,$394.52
779,02/25/2022,$390.80
780,02/24/2022,$390.03
781,02/23/2022,$367.46
782,02/22/2022,$377.38
783,02/18/2022,$391.29
784,02/17/2022,$386.67
785,02/16/2022,$398.08
786,02/15/2022,$407.46
787,02/14/2022,$396.57
788,02/11/2022,$391.31
789,02/10/2022,$406.27
790,02/09/2022,$412.89
791,02/08/2022,$403.53
792,02/07/2022,$402.10
793,02/04/2022,$410.17
794,02/03/2022,$405.60
795,02/02/2022,$429.48
796,02/01/2022,$457.13
797,01/31/2022,$427.14
798,01/28/2022,$384.36
799,01/27/2022,$386.70
800,01/26/2022,$359.70
801,01/25/2022,$366.42
802,01/24/2022,$387.15
803,01/21/2022,$397.50
804,01/20/2022,$508.25
805,01/19/2022,$515.86
806,01/18/2022,$510.80
807,01/14/2022,$525.69
808,01/13/2022,$519.20
809,01/12/2022,$537.22
810,01/11/2022,$540.84
811,01/10/2022,$539.85
812,01/07/2022,$541.06
813,01/06/2022,$553.29
814,01/05/2022,$567.52
815,01/04/2022,$591.15
816,01/03/2022,$597.37
817,12/31/2021,$602.44
818,12/30/2021,$612.09
819,12/29/2021,$610.54
820,12/28/2021,$610.71
821,12/27/2021,$613.12
822,12/23/2021,$614.09
823,12/22/2021,$614.24
824,12/21/2021,$604.92
825,12/20/2021,$593.74
826,12/17/2021,$586.73
827,12/16/2021,$591.06
828,12/15/2021,$605.04
829,12/14/2021,$597.99
830,12/13/2021,$604.56
831,12/10/2021,$611.66
832,12/09/2021,$611.00
833,12/08/2021,$628.08
834,12/07/2021,$625.58
835,12/06/2021,$612.69
836,12/03/2021,$602.13
837,12/02/2021,$616.47
838,12/01/2021,$617.77
839,11/30/2021,$641.90
840,11/29/2021,$663.84
841,11/26/2021,$665.64
842,11/24/2021,$658.29
843,11/23/2021,$654.06
844,11/22/2021,$659.20
845,11/19/2021,$678.80
846,11/18/2021,$682.02
847,11/17/2021,$691.69
848,11/16/2021,$687.40
849,11/15/2021,$679.33
850,11/12/2021,$682.61
851,11/11/2021,$657.58
852,11/10/2021,$646.91
853,11/09/2021,$655.99
854,11/08/2021,$651.45
855,11/05/2021,$645.72
856,11/04/2021,$668.40
857,11/03/2021,$688.29
858,11/02/2021,$677.72
859,11/01/2021,$681.17
860,10/29/2021,$690.31
861,10/28/2021,$674.05
862,10/27/2021,$662.92
863,10/26/2021,$668.52
864,10/25/2021,$671.66
865,10/22/2021,$664.78
866,10/21/2021,$653.16
867,10/20/2021,$625.14
868,10/19/2021,$639.00
869,10/18/2021,$637.97
870,10/15/2021,$628.29
871,10/14/2021,$633.80
